NaCl_1hour	NaCl_24hours
1.164706504	0.349110626
1.163714533	0.348255835
1.161949956	0.346899541
1.160596416	0.343536786
1.159233955	0.343341974
1.152306149	0.343311531
1.152262315	0.343284622
1.152236615	0.343276208
1.152193637	0.343271945
1.152188326	0.34326379
1.152157455	0.343263693
1.152147645	0.34324497
1.152137918	0.343225792
1.152112717	0.343221511
1.147834735	0.343221101
1.13904025	0.343219457
1.1361015	0.343202214
1.134058468	0.343092705
1.13383891	0.342824466
1.132877277	0.34089266
1.131514122	0.340738281
1.131514122	0.335852105
1.125598799	0.332943077
1.125598799	0.328934117
1.121522663	0.327848647
1.118858967	0.327016972
1.117628714	0.323506908
1.117628714	0.321713019
1.115694642	0.320869125
1.111853757	0.32000873
1.110379476	0.319054772
1.109852994	0.31851343
1.109625894	0.318289007
1.106528423	0.317907945
1.099995488	0.317286997
1.098444843	0.316837936
1.094495262	0.316006122
1.088430939	0.315530887
1.088165054	0.314709336
1.087759109	0.312562697
1.083096687	0.311452064
1.080443288	0.31143506
1.079780886	0.310690199
1.078173904	0.309587316
1.07422498	0.309393665
1.064087547	0.308650086
1.063783913	0.306751587
1.063706643	0.306729909
1.059503445	0.30672809
1.058428035	0.306602368
1.057092884	0.30655046
1.054746696	0.306233214
1.053051122	0.306151566
1.052661477	0.305477104
1.049506403	0.30465416
1.045341548	0.304070224
1.045312214	0.303609285
1.042226354	0.301639401
1.037761119	0.301538081
1.037448038	0.301476337
1.037440984	0.301434967
1.036651248	0.3012047
1.036141182	0.3008452
1.035226481	0.294391779
1.031690335	0.291777023
1.030479089	0.291242412
1.026453342	0.28993588
1.025714297	0.288993868
1.023241968	0.288932099
1.022937828	0.288378427
1.022930282	0.287055719
1.021433736	0.285979274
1.019438771	0.285335748
1.018722235	0.284429271
1.013510103	0.283955045
1.009875362	0.282823694
1.009346743	0.281855062
1.008340502	0.281457872
1.007490166	0.281358255
1.004172979	0.281204362
1.003925662	0.280107919
1.000178939	0.280092829
1	0.278940831
1	0.277683309
0.99708713	0.276286975
0.996703415	0.276160815
0.992847645	0.274536591
0.992108653	0.273540407
0.989942555	0.273048581
0.989489008	0.272952875
0.988652506	0.27132672
0.988490481	0.27043752
0.988490481	0.269117458
0.98599457	0.268835288
0.985009023	0.268795682
0.982810146	0.267984868
0.982303461	0.267502854
0.981932113	0.266834623
0.979900665	0.266679748
0.979900665	0.265981528
0.979900665	0.265960892
0.979900665	0.262365579
0.979900665	0.261773066
0.977140352	0.258469354
0.977109204	0.256547534
0.97661511	0.25527173
0.97267808	0.255141922
0.972524393	0.255139278
0.972524393	0.251987508
0.972524393	0.247356361
0.972217823	0.246893514
0.971277151	0.24454866
0.970060786	0.24381468
0.969516468	0.243749974
0.967795034	0.243736815
0.967794247	0.240981086
0.963099725	0.239248251
0.96066933	0.236949328
0.959627318	0.236843869
0.955970849	0.236663263
0.955843936	0.235677794
0.951589275	0.234692016
0.951528713	0.233103025
0.95019322	0.232834168
0.949922957	0.232464023
0.947998013	0.23223834
0.94602796	0.231013489
0.945002723	0.230789642
0.9449709	0.230573389
0.943595332	0.230469775
0.943315307	0.229386135
0.941320184	0.228306891
0.939066642	0.227780224
0.938804941	0.225850741
0.936663201	0.225696554
0.936376083	0.223004192
0.934630038	0.22297393
0.934255336	0.222961173
0.934122216	0.222686872
0.933815408	0.22197551
0.933486956	0.221729764
0.933341272	0.221308194
0.929997402	0.218471437
0.929792341	0.218248422
0.928226579	0.217771379
0.923434627	0.217487069
0.922604213	0.216768206
0.920654389	0.216596986
0.919202918	0.215506894
0.917778002	0.214718289
0.915491964	0.214663371
0.913045639	0.214435286
0.911666698	0.214103892
0.911216583	0.21392789
0.911201396	0.211522518
0.904175669	0.211163816
0.903916784	0.210190173
0.9035474	0.209740724
0.900683221	0.209297285
0.900208999	0.205798571
0.898523978	0.205745011
0.89343024	0.204237161
0.889190864	0.202677661
0.885611352	0.200440099
0.884375907	0.199800964
0.882457214	0.199744684
0.881639678	0.19436766
0.88102187	0.193843719
0.875105742	0.192655917
0.874702234	0.192211617
0.874688203	0.191401554
0.872352302	0.19128443
0.872062423	0.1912741
0.868408101	0.191265324
0.867754575	0.191207716
0.862039866	0.189885375
0.861375727	0.189713648
0.861280994	0.187614359
0.860013671	0.18559711
0.85869942	0.185513752
0.856165612	0.185239476
0.855169007	0.183687688
0.852122684	0.183686993
0.846841984	0.183615422
0.843110737	0.183548656
0.837338606	0.182618032
0.837075867	0.181697863
0.836505926	0.180866076
0.833705066	0.177858437
0.830972811	0.177853273
0.830500259	0.177853273
0.830482943	0.177812368
0.830375529	0.177393457
0.830375029	0.176620408
0.830372063	0.176219648
0.830292267	0.175974923
0.830254443	0.174973209
0.828483475	0.174463608
0.827256401	0.173938401
0.826056399	0.173330722
0.825406852	0.171896129
0.82438256	0.166902995
0.824285597	0.166053683
0.823658788	0.16573433
0.823142339	0.164987053
0.819609358	0.16468541
0.819591859	0.164314695
0.817649577	0.164202321
0.817615115	0.162725092
0.814566904	0.162679389
0.814205925	0.162204053
0.810746714	0.161807773
0.808429444	0.161173783
0.804336457	0.159921366
0.804160976	0.159920587
0.801437272	0.15917775
0.799919118	0.158892694
0.797340145	0.158849129
0.797310854	0.158829472
0.793950336	0.158794438
0.793710222	0.158754135
0.793592969	0.158629693
0.791815596	0.157911663
0.791361244	0.1577444
0.790950131	0.156596056
0.790204904	0.156533357
0.788820981	0.156167932
0.788669111	0.155063821
0.787640466	0.153943858
0.786867368	0.153501939
0.784614184	0.152931946
0.784415506	0.15224013
0.783367287	0.151353849
0.78261353	0.150730683
0.780800913	0.150612751
0.779666351	0.150581018
0.774134488	0.147570218
0.772998489	0.14701807
0.772585677	0.14701807
0.772177117	0.14701807
0.77141595	0.14701807
0.771227008	0.14701807
0.767865442	0.146958462
0.767360351	0.146868028
0.767054969	0.146576443
0.764052896	0.145065917
0.762670703	0.143968733
0.758728213	0.143968733
0.758448267	0.143425003
0.758378477	0.142847676
0.757054621	0.142738598
0.752494372	0.142362768
0.747819854	0.142242577
0.746752235	0.140377073
0.746170413	0.140329914
0.741904889	0.140260511
0.740848346	0.139173932
0.737184536	0.138861457
0.737170453	0.136838133
0.737135713	0.136811409
0.735503564	0.136804908
0.735445596	0.136014473
0.735433616	0.13574114
0.734824768	0.135602848
0.734713786	0.134963733
0.731265858	0.13468072
0.727159246	0.134616728
0.724057228	0.13429213
0.723379187	0.134236879
0.720415263	0.134190449
0.718859876	0.134159461
0.717828367	0.130892846
0.71775904	0.130795568
0.716483097	0.130256386
0.71641084	0.129885269
0.714927126	0.129074821
0.714369643	0.129074821
0.709527981	0.128240268
0.705029072	0.127965032
0.70456082	0.127441505
0.702168208	0.126969571
0.700030942	0.125679996
0.697960786	0.125176104
0.697493699	0.124632716
0.697244586	0.123978988
0.696790124	0.123762055
0.690889334	0.122869125
0.690885458	0.122324462
0.685680605	0.122159269
0.684846081	0.120875328
0.68362283	0.120871497
0.683114687	0.120074188
0.682527844	0.118958501
0.680147377	0.118198411
0.679956235	0.11614231
0.679789073	0.116003146
0.679731682	0.115808138
0.67838063	0.114926753
0.6775733	0.114219693
0.676726652	0.114143261
0.676377483	0.113451712
0.672698691	0.112339942
0.672333379	0.112068871
0.671603966	0.110197464
0.666790259	0.10929673
0.662336958	0.108915792
0.662109045	0.108901376
0.65858391	0.108830115
0.650757489	0.108792192
0.650459744	0.108718607
0.649747	0.108595225
0.645700775	0.108491131
0.645557064	0.107796164
0.645547631	0.107642131
0.64511687	0.105394249
0.644135589	0.104741093
0.642678643	0.104026682
0.64086005	0.103767177
0.637672942	0.103091931
0.637642709	0.102561851
0.637627037	0.10222563
0.637586523	0.100996974
0.637434102	0.100807373
0.637099171	0.099302343
0.628063113	0.097967684
0.623182247	0.097813584
0.619161903	0.097608893
0.614923374	0.097262654
0.602875696	0.094864352
0.602079415	0.094164142
0.601590304	0.094012943
0.601556659	0.093562411
0.599669596	0.093440154
0.598876037	0.093139643
0.595869919	0.092244934
0.594205837	0.092163958
0.593852772	0.091803119
0.592793138	0.091429413
0.589498906	0.090504034
0.587459212	0.090227794
0.587020645	0.089810235
0.585045455	0.089308371
0.585002386	0.088955618
0.584962501	0.088915268
0.584776836	0.087808994
0.580317437	0.087727907
0.579881008	0.087075557
0.579190736	0.08692927
0.579085305	0.086798394
0.575719889	0.086660264
0.574945687	0.086325286
0.572536914	0.083965747
0.567413029	0.083637884
0.567316722	0.083635878
0.567310606	0.082202753
0.567295764	0.081000274
0.565946758	0.080648306
0.563839566	0.077846689
0.560966598	0.077694916
0.560873077	0.076419684
0.558151023	0.076313211
0.557653653	0.076187419
0.557128711	0.075840795
0.557013817	0.075339823
0.555567074	0.073382843
0.552760965	0.072904657
0.547452421	0.072666775
0.546028423	0.072025162
0.542489056	0.070077888
0.542322498	0.070004547
0.541449145	0.069718267
0.538103885	0.06881934
0.532090227	0.068634215
0.53073887	0.067814778
0.53058257	0.067633966
0.525742759	0.066705158
0.525487243	0.065936509
0.523610905	0.065708462
0.522164618	0.064489505
0.522066493	0.063751227
0.521676762	0.063377344
0.521049117	0.063027021
0.519787643	0.062468798
0.518358872	0.061664667
0.517625459	0.061550946
0.517168419	0.060883812
0.516496904	0.060883812
0.516240957	0.060865786
0.512820808	0.060223629
0.508364079	0.060066253
0.508344345	0.058830811
0.507615712	0.058044507
0.505593475	0.057916206
0.505493541	0.057165271
0.504642303	0.057029934
0.502661742	0.056520686
0.496428594	0.055521917
0.494112959	0.054610946
0.494064602	0.053767368
0.493869724	0.053766415
0.487839979	0.051867288
0.48611164	0.051102763
0.48458625	0.051086147
0.48367384	0.050406199
0.482373734	0.050008426
0.482341222	0.049941839
0.482320564	0.04970663
0.479230444	0.047818404
0.477752562	0.046915133
0.477467722	0.046835721
0.476883961	0.046458528
0.476387313	0.045531272
0.474923457	0.043715617
0.47415854	0.041691353
0.472395469	0.04158785
0.46774794	0.041254217
0.464173921	0.041053654
0.462547663	0.038359437
0.456249176	0.03745107
0.455282332	0.036884568
0.452237205	0.036399367
0.452118629	0.036392554
0.451621845	0.036033457
0.450896523	0.035923991
0.449157059	0.035721148
0.44646577	0.035141602
0.446147144	0.032812314
0.445030178	0.032441398
0.445001949	0.032241729
0.444960394	0.032150705
0.444384234	0.031741003
0.443914728	0.031489998
0.443274514	0.031475014
0.434377667	0.030105878
0.428105218	0.029695864
0.427427056	0.027895358
0.425036855	0.027321918
0.424666295	0.027321918
0.422993111	0.02701158
0.422777239	0.024844129
0.415336783	0.024341514
0.415293728	0.023342013
0.41529267	0.022384241
0.41528052	0.02183506
0.415242266	0.02180437
0.415174008	0.02180437
0.412993998	0.02180437
0.408459876	0.02180437
0.407754419	0.021710998
0.407710675	0.021451482
0.406975034	0.021412695
0.406720701	0.02141134
0.405984563	0.021405684
0.396521103	0.02139033
0.39448406	0.021371581
0.387967032	0.021369991
0.385810086	0.021365867
0.385781949	0.021361929
0.384868817	0.021349005
0.384619618	0.021343425
0.384212373	0.021343425
0.383554663	0.021340776
0.377786631	0.021337656
0.376180801	0.021335104
0.375214641	0.021326471
0.374207356	0.021316629
0.373325281	0.021306626
0.373068202	0.021289844
0.372817732	0.021283558
0.368709097	0.021271761
0.362315748	0.021061616
0.360816206	0.0206567
0.357285176	0.020349939
0.355997816	0.020349939
0.35531221	0.019619999
0.351750957	0.019217474
0.351113574	0.017416151
0.344859784	0.017025008
0.344323395	0.015935934
0.343470586	0.015907622
0.342382684	0.015768538
0.340585941	0.015262788
0.340159417	0.015072367
0.339183311	0.014865764
0.334906285	0.014761791
0.334869291	0.014448589
0.334535765	0.013858457
0.332816764	0.013556446
0.332805369	0.012628308
0.332774854	0.010834402
0.329909886	0.009977644
0.329596777	0.009681607
0.328460916	0.005860857
0.326998061	0.004006611
0.326917167	0.003052401
0.325584176	0.002614731
0.324987262	0.001941499
0.322158061	0.001754456
0.320667817	0.001165907
0.315744847	-0.000170048
0.315735509	-0.000760142
0.315720768	-0.000912248
0.31571291	-0.001120069
0.315694213	-0.001382962
0.315637622	-0.002783676
0.315590392	-0.003134034
0.312890803	-0.004088043
0.312438003	-0.004631883
0.311784688	-0.005561781
0.311708979	-0.006107463
0.3105416	-0.006107463
0.310287537	-0.006205637
0.308566886	-0.00654917
0.308341427	-0.006670664
0.308338288	-0.006678681
0.308315928	-0.007378592
0.308285861	-0.00905967
0.3075755	-0.009904091
0.304235532	-0.010970895
0.303003926	-0.011388025
0.302859055	-0.012125758
0.302371992	-0.014283414
0.297501772	-0.015174578
0.295965872	-0.015183587
0.29286942	-0.01561398
0.292768157	-0.016467809
0.289811329	-0.017064733
0.289735486	-0.017108281
0.289700275	-0.017723372
0.289694774	-0.017827933
0.289645803	-0.017828272
0.289506617	-0.01809322
0.288896409	-0.018935925
0.28860781	-0.019202529
0.287969629	-0.019269025
0.283261323	-0.019303058
0.281262999	-0.020372844
0.28035059	-0.021228157
0.276283149	-0.021645478
0.276088001	-0.025054502
0.273082895	-0.025165321
0.272520906	-0.025236545
0.270910222	-0.02531267
0.270107435	-0.02534657
0.269472318	-0.025439839
0.269403195	-0.025698155
0.2653862	-0.025995209
0.262841874	-0.026754756
0.261623274	-0.02755593
0.26123318	-0.029562266
0.260909149	-0.030275304
0.259213451	-0.030289472
0.258151198	-0.03135379
0.257795079	-0.032286889
0.257795079	-0.032562228
0.257795079	-0.032684727
0.257795079	-0.032927339
0.257795079	-0.03380484
0.257795079	-0.034152454
0.257795079	-0.034603874
0.257795079	-0.035184258
0.256212619	-0.035241378
0.254425689	-0.035264073
0.254374405	-0.035390045
0.253004735	-0.03543721
0.252767575	-0.037264543
0.251765351	-0.037537052
0.251554867	-0.037944073
0.250938457	-0.038379467
0.247069226	-0.038379467
0.245965819	-0.039823629
0.24558858	-0.040594931
0.245329992	-0.040850626
0.245313916	-0.041120778
0.245276501	-0.041489534
0.242558301	-0.042406915
0.242543354	-0.043295738
0.239526248	-0.043371809
0.239194987	-0.044532092
0.23521389	-0.044792498
0.233316428	-0.044997735
0.233142951	-0.045085543
0.230834463	-0.045270071
0.230308866	-0.04576772
0.230230047	-0.04576934
0.228037516	-0.045841154
0.226785526	-0.046061338
0.223444978	-0.046355278
0.219316721	-0.047595941
0.217288501	-0.048393057
0.21516613	-0.04905011
0.214956019	-0.049399714
0.214162536	-0.05157831
0.212826714	-0.052325884
0.208834232	-0.052658595
0.20877524	-0.053627109
0.203905019	-0.053834721
0.202336756	-0.053861269
0.201255906	-0.053924813
0.197799621	-0.054001052
0.194347095	-0.054132538
0.192716866	-0.054256152
0.191463188	-0.054378117
0.190465618	-0.05526371
0.190282124	-0.056058859
0.187673108	-0.056241983
0.186756381	-0.056245709
0.186068813	-0.057231807
0.18394121	-0.057255077
0.182533953	-0.057477202
0.182259179	-0.059030232
0.181484414	-0.059271992
0.180786313	-0.059281816
0.180464941	-0.059295011
0.172685018	-0.060073318
0.169697682	-0.060254826
0.166301186	-0.060357347
0.166077779	-0.060526678
0.165083896	-0.061020876
0.164947776	-0.061084452
0.164254329	-0.061163863
0.164011956	-0.062189089
0.163885164	-0.062270812
0.162967346	-0.06252596
0.160241791	-0.063894564
0.156720046	-0.063895507
0.156635791	-0.064421841
0.155930879	-0.064921076
0.153118248	-0.065765957
0.153010284	-0.065815326
0.152253276	-0.066260939
0.152222711	-0.067918959
0.150571994	-0.068411125
0.149830167	-0.068524089
0.1469548	-0.068732961
0.146483836	-0.068839404
0.145643511	-0.069625987
0.143537071	-0.069889728
0.143474234	-0.070427953
0.141191322	-0.070692447
0.139612035	-0.071156584
0.136647378	-0.07166644
0.13211046	-0.071764657
0.130449764	-0.071798523
0.128913846	-0.072430138
0.125542943	-0.072552194
0.124770483	-0.073287915
0.1243593	-0.073301491
0.124046322	-0.073809712
0.123956264	-0.073929245
0.12195327	-0.076825339
0.12070079	-0.076957244
0.120665778	-0.077359546
0.120274358	-0.079248796
0.116814895	-0.079435154
0.115423736	-0.080192469
0.114661844	-0.080291077
0.114599993	-0.080559255
0.114165946	-0.081027202
0.113255978	-0.081213097
0.110453401	-0.081541266
0.109258537	-0.082797859
0.107365248	-0.082986139
0.10594975	-0.08415425
0.105939402	-0.084530915
0.105109055	-0.084564958
0.104101847	-0.085024505
0.103334988	-0.085561788
0.100381176	-0.085566528
0.099987401	-0.085579247
0.098894745	-0.085607866
0.096900369	-0.085663194
0.096531807	-0.085843076
0.096024608	-0.086603216
0.095400089	-0.086698481
0.094078677	-0.087808739
0.093838633	-0.088469429
0.093450571	-0.088903715
0.092386987	-0.088913753
0.091248228	-0.08904427
0.086627311	-0.089045063
0.084714101	-0.091135067
0.083678802	-0.091189802
0.081828356	-0.091641825
0.080279602	-0.091917631
0.079635845	-0.092240237
0.076385745	-0.092990831
0.076329343	-0.093514669
0.075399778	-0.093984093
0.075018745	-0.094101288
0.074964691	-0.094119008
0.074098394	-0.094638933
0.073690283	-0.095176899
0.073398245	-0.095413976
0.066181115	-0.09577328
0.064729358	-0.096288959
0.062958807	-0.096849462
0.055646188	-0.096878315
0.052686962	-0.097620951
0.051792941	-0.098568768
0.051022493	-0.098779649
0.050988277	-0.09996815
0.050276696	-0.100833389
0.049409685	-0.100842625
0.049168433	-0.101768288
0.047094182	-0.101835308
0.039734236	-0.102319104
0.036743436	-0.102326335
0.036711778	-0.102804168
0.036226788	-0.102908369
0.032940257	-0.103274846
0.032588529	-0.103341505
0.03066591	-0.10391985
0.030176323	-0.104068616
0.028517232	-0.104215274
0.028198757	-0.104463441
0.027866514	-0.106315362
0.025099666	-0.107213403
0.022905789	-0.108385218
0.02158971	-0.109752441
0.020594055	-0.109775729
0.020421503	-0.11076629
0.020163646	-0.111264569
0.019325045	-0.111514087
0.016520922	-0.111926921
0.016164432	-0.112162018
0.014771751	-0.112929352
0.014744343	-0.113564683
0.011328136	-0.113706536
0.009943552	-0.114667638
0.006150629	-0.115021768
0.003847459	-0.115819072
0.002739815	-0.115843053
0.00136797	-0.117558483
0.000822002	-0.118382997
0.000741503	-0.120676229
0.000204768	-0.120777131
-0.00412463	-0.120860781
-0.005668918	-0.121607902
-0.008914786	-0.121704138
-0.009236235	-0.121993306
-0.011987786	-0.122680765
-0.012150332	-0.12304713
-0.0121635	-0.124178094
-0.012762481	-0.124518357
-0.013902776	-0.126147706
-0.014377719	-0.127269976
-0.014427355	-0.127435478
-0.019831588	-0.127743907
-0.021304267	-0.127786977
-0.021606846	-0.128459794
-0.022443603	-0.128507
-0.024566684	-0.128872355
-0.024790806	-0.129175235
-0.02658966	-0.129596324
-0.028926358	-0.129596324
-0.029034513	-0.130643432
-0.03044487	-0.130675066
-0.032110183	-0.130687265
-0.032195911	-0.130714642
-0.032224816	-0.130839318
-0.037384741	-0.131733739
-0.037444773	-0.132129581
-0.038874287	-0.133531878
-0.039315747	-0.134055939
-0.03939953	-0.134200833
-0.040421574	-0.134769297
-0.041127427	-0.135031264
-0.041698868	-0.136156026
-0.042962542	-0.136370019
-0.044736676	-0.136661318
-0.046563658	-0.137051237
-0.047712169	-0.138003735
-0.047716701	-0.138028668
-0.047735426	-0.139058875
-0.047943055	-0.139372471
-0.048096418	-0.140865017
-0.050044526	-0.14126487
-0.051413658	-0.142145058
-0.051551562	-0.142181786
-0.052709471	-0.143208411
-0.053093712	-0.144084976
-0.054236478	-0.144334948
-0.054425813	-0.144336299
-0.056241109	-0.144680959
-0.057236386	-0.14475504
-0.057290944	-0.144792039
-0.057496875	-0.145043974
-0.058680528	-0.145528294
-0.059164127	-0.145928347
-0.059286787	-0.146845116
-0.061651234	-0.147159614
-0.063923432	-0.147487467
-0.06421156	-0.147542508
-0.069100416	-0.147844056
-0.070086908	-0.148291435
-0.070178597	-0.148291435
-0.073264853	-0.148291435
-0.075366466	-0.148291435
-0.077955669	-0.148291435
-0.079794157	-0.148570634
-0.08028286	-0.148593041
-0.080309366	-0.148865339
-0.081114852	-0.149218617
-0.082269436	-0.150111347
-0.082827718	-0.150332861
-0.08504708	-0.150792678
-0.085629745	-0.150867591
-0.085963667	-0.151506337
-0.088348593	-0.152149246
-0.088471897	-0.152638627
-0.088577675	-0.15268345
-0.089518148	-0.152684605
-0.09040207	-0.152782053
-0.090600211	-0.153694642
-0.091620242	-0.154105055
-0.091664922	-0.154429321
-0.093090726	-0.154988824
-0.093758437	-0.155133042
-0.094358463	-0.155133042
-0.096387277	-0.155133042
-0.09644696	-0.155406278
-0.097619858	-0.155708425
-0.098379668	-0.155814374
-0.099164276	-0.156074342
-0.099651269	-0.156365454
-0.099967379	-0.156400456
-0.100500655	-0.156973751
-0.10558339	-0.157552264
-0.106212391	-0.157926331
-0.109322937	-0.158243624
-0.114192831	-0.15858903
-0.115802625	-0.158744425
-0.115829123	-0.159223502
-0.116045066	-0.159681814
-0.117192858	-0.160199818
-0.11788253	-0.162351986
-0.117890188	-0.162548465
-0.118536424	-0.162772087
-0.119663961	-0.164044966
-0.120115379	-0.165749864
-0.120124491	-0.166412036
-0.12080334	-0.166520256
-0.121950734	-0.166529659
-0.122063053	-0.166542493
-0.122723755	-0.167048998
-0.122745776	-0.167806425
-0.124372805	-0.171219247
-0.126628429	-0.171244443
-0.131039085	-0.171280913
-0.131405198	-0.171302188
-0.131474637	-0.17130508
-0.134075711	-0.171364842
-0.134110285	-0.171563962
-0.138719501	-0.173486796
-0.139263787	-0.175346921
-0.139589825	-0.175590566
-0.139651284	-0.176421429
-0.14132938	-0.177367155
-0.144736118	-0.177573606
-0.147452001	-0.177964137
-0.147973824	-0.178374396
-0.148806397	-0.178786522
-0.14979496	-0.179233129
-0.152609054	-0.180044128
-0.152775836	-0.180058188
-0.153469972	-0.180268294
-0.153513181	-0.180543063
-0.154477811	-0.180672162
-0.156536487	-0.18099484
-0.159901773	-0.181241369
-0.161913372	-0.181255739
-0.164027309	-0.181361376
-0.166669734	-0.18167797
-0.169437687	-0.182565637
-0.169510732	-0.182638794
-0.169517057	-0.183473261
-0.1696351	-0.183540373
-0.169652821	-0.184325009
-0.169656725	-0.184536249
-0.169666292	-0.184778357
-0.169676145	-0.18514679
-0.169694998	-0.18560728
-0.169698486	-0.185608175
-0.169702364	-0.18563385
-0.169706306	-0.185854654
-0.169711307	-0.186912973
-0.169717929	-0.186922111
-0.169732069	-0.187669795
-0.16973408	-0.187698962
-0.169743861	-0.188055815
-0.169750942	-0.188593205
-0.169754882	-0.188675543
-0.169754882	-0.189073287
-0.169754882	-0.190345267
-0.169775878	-0.191314798
-0.170147108	-0.192079056
-0.170301066	-0.192250709
-0.171824534	-0.192444583
-0.172864278	-0.193593231
-0.175072464	-0.1943872
-0.175220989	-0.194398402
-0.180037661	-0.194403271
-0.18266254	-0.195022949
-0.185486898	-0.195399559
-0.185820076	-0.195547726
-0.186578866	-0.195883871
-0.186893235	-0.196537899
-0.186993318	-0.196559282
-0.187605667	-0.197297747
-0.189772136	-0.197362461
-0.191919335	-0.198611172
-0.192430562	-0.198807577
-0.195225884	-0.198831359
-0.195935704	-0.199849366
-0.196176104	-0.201039892
-0.197157292	-0.201356233
-0.197548439	-0.202329068
-0.197639187	-0.203398854
-0.198464028	-0.203680186
-0.199660899	-0.204392102
-0.200302011	-0.206023793
-0.200496455	-0.206279639
-0.20082837	-0.206343607
-0.201171822	-0.208737329
-0.201189138	-0.209756985
-0.202443955	-0.20998474
-0.203913329	-0.212591145
-0.204084018	-0.213067045
-0.204947879	-0.213096054
-0.205261885	-0.213118868
-0.205952176	-0.2131269
-0.206093946	-0.21314068
-0.206242461	-0.213463549
-0.207102277	-0.213481367
-0.207707536	-0.213950852
-0.208210301	-0.214943579
-0.210641769	-0.216158644
-0.211121923	-0.216160329
-0.212762162	-0.216227981
-0.213600644	-0.216307276
-0.213917628	-0.216376203
-0.215250821	-0.216539844
-0.219234456	-0.21719126
-0.219461697	-0.217857637
-0.226140058	-0.218389073
-0.228606045	-0.219040457
-0.22895062	-0.219417742
-0.229260658	-0.219659957
-0.229852102	-0.219766365
-0.229871292	-0.219842875
-0.231868079	-0.220458135
-0.23384276	-0.220471264
-0.233875568	-0.221066054
-0.239692133	-0.22162365
-0.240035503	-0.222069571
-0.243692217	-0.222474131
-0.245646741	-0.222539913
-0.246883749	-0.222586939
-0.248650298	-0.222682173
-0.249148301	-0.22278444
-0.249408804	-0.222931277
-0.249738685	-0.223079086
-0.249832451	-0.223202417
-0.250638987	-0.223424484
-0.251460512	-0.22349561
-0.252155401	-0.223549456
-0.252177886	-0.223769447
-0.252262058	-0.223983765
-0.252403927	-0.224942663
-0.257047408	-0.225206961
-0.257133841	-0.225622777
-0.262649372	-0.225747756
-0.262930131	-0.2261643
-0.265999356	-0.227104549
-0.267980064	-0.22730569
-0.268490672	-0.227792884
-0.269249047	-0.228058371
-0.26924945	-0.228379087
-0.270011776	-0.228552825
-0.273113236	-0.228562731
-0.275149862	-0.228628001
-0.276428526	-0.229105037
-0.276621699	-0.22919564
-0.276625401	-0.229346276
-0.276666842	-0.229993825
-0.2784335	-0.231022339
-0.278954656	-0.231423422
-0.282351179	-0.231886815
-0.282925831	-0.232390831
-0.287832882	-0.233208423
-0.288079618	-0.233237704
-0.288730098	-0.233614358
-0.289618415	-0.233616932
-0.290034031	-0.235149011
-0.290248491	-0.235417396
-0.295257666	-0.235522842
-0.296948828	-0.235698292
-0.299572124	-0.235799823
-0.299773695	-0.236162153
-0.300950882	-0.236414817
-0.301035051	-0.237840077
-0.30544729	-0.238058067
-0.306819764	-0.238058184
-0.307117633	-0.238488108
-0.30830679	-0.239237456
-0.308306797	-0.23943545
-0.309183033	-0.239463686
-0.30930556	-0.24053321
-0.310434987	-0.240962198
-0.31052779	-0.241323713
-0.310880268	-0.241645404
-0.311730144	-0.241688457
-0.311777836	-0.241693807
-0.311950737	-0.241695196
-0.313609924	-0.241697482
-0.31553109	-0.241712164
